# mapping_set_id: https://w3id.org/commons/ols/mappings/hp.ols.sssom.tsv
# mapping_set_group: ols_sssom_extracts
# mapping_set_confidence: '0.7'
# other:
#   mapping_set_source: https://www.ebi.ac.uk/ols4/ontologies/hp
#   local_id: hp.ols
# local_name: hp.ols.sssom.tsv
# curie_map:
#   semapv: https://w3id.org/semapv/vocab/
#   owl: http://www.w3.org/2002/07/owl#
#   skos: http://www.w3.org/2004/02/skos/core#
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   chebi: http://purl.obolibrary.org/obo/chebi/
#   inchi: 'https://bioregistry.io/inchi:'
#   inchikey: 'https://bioregistry.io/inchikey:'
#   smiles: 'https://bioregistry.io/smiles:'
#   HP: http://purl.obolibrary.org/obo/HP_
#   UMLS: http://linkedlifedata.com/resource/umls/id/
#   MSH: https://meshb.nlm.nih.gov/record/ui?ui=
#   SNOMEDCT_US: http://snomed.info/id/
#   MEDDRA: http://bioportal.bioontology.org/ontologies/MEDDRA?p=classes&conceptid=
#   NCIT: http://purl.obolibrary.org/obo/NCIT_
#   EFO: http://www.ebi.ac.uk/efo/EFO_
#   DOID: http://purl.obolibrary.org/obo/DOID_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   MP: http://purl.obolibrary.org/obo/MP_
#   MPATH: http://purl.obolibrary.org/obo/MPATH_
#   PMID: http://www.ncbi.nlm.nih.gov/pubmed/
#   ORPHA: http://www.orpha.net/consor/cgi-bin/OC_Exp.php?Lng=EN&Expert=
#   SNOMED_CT: http://snomed.info/id/
subject_id	predicate_id	object_id	mapping_justification	subject_label	object_label
HP:0011927	oboInOwl:hasDbXref	UMLS:C1860176	semapv:UnspecifiedMatching	Braquidactilia	
HP:0011927	oboInOwl:hasDbXref	UMLS:C4023124	semapv:UnspecifiedMatching	Braquidactilia	
HP:0011928	oboInOwl:hasDbXref	UMLS:C4023123	semapv:UnspecifiedMatching	Acortamiento de la falange proximal del dedo gordo del pie	
HP:0011929	oboInOwl:hasDbXref	UMLS:C4023122	semapv:UnspecifiedMatching	Hipersegmentación de la falange proximal del tercer dedo de la mano	
HP:0011930	oboInOwl:hasDbXref	UMLS:C4021836	semapv:UnspecifiedMatching	Göğüs derisinin aşırı gerilebilirliği	
HP:0011931	oboInOwl:hasDbXref	UMLS:C4023121	semapv:UnspecifiedMatching	Abnormal cerebellar peduncle morphology	
HP:0011932	oboInOwl:hasDbXref	UMLS:C4023120	semapv:UnspecifiedMatching	Abnormal superior cerebellar peduncle morphology	
HP:0011933	oboInOwl:hasDbXref	UMLS:C3810214	semapv:UnspecifiedMatching	Elongated superior cerebellar peduncle	
HP:0011933	oboInOwl:hasDbXref	UMLS:C4021109	semapv:UnspecifiedMatching	Elongated superior cerebellar peduncle	
HP:0011934	oboInOwl:hasDbXref	UMLS:C4023119	semapv:UnspecifiedMatching	Aneurisma de la arteria mesentérica	
HP:0011935	oboInOwl:hasDbXref	UMLS:C4023118	semapv:UnspecifiedMatching	Azalmış idrar üratı	
HP:0011936	oboInOwl:hasDbXref	UMLS:C4023117	semapv:UnspecifiedMatching	Azalmış plazma total karnitini	
HP:0011937	oboInOwl:hasDbXref	UMLS:C4023116	semapv:UnspecifiedMatching	Hipoplasia de la uña del quinto dedo del pie	
HP:0011939	oboInOwl:hasDbXref	UMLS:C4023115	semapv:UnspecifiedMatching	3-4 finger cutaneous syndactyly	
HP:0011940	oboInOwl:hasDbXref	UMLS:C4021108	semapv:UnspecifiedMatching	Acuñamiento anterior de T12	
HP:0011941	oboInOwl:hasDbXref	UMLS:C4023114	semapv:UnspecifiedMatching	Acuñamiento anterior de L2	
HP:0011942	oboInOwl:hasDbXref	UMLS:C1848957	semapv:UnspecifiedMatching	Artmış idrar sülfiti	
HP:0011943	oboInOwl:hasDbXref	UMLS:C3148695	semapv:UnspecifiedMatching	Artmış idrar tiyosülfatı	
HP:0011944	oboInOwl:hasDbXref	UMLS:C4023113	semapv:UnspecifiedMatching	Kleine vaten vasculitis	
HP:0011945	oboInOwl:hasDbXref	MSH:D018549	semapv:UnspecifiedMatching	Bronchiolite oblitérante en pseudo-pneumopathie	
HP:0011945	oboInOwl:hasDbXref	SNOMEDCT_US:129458007	semapv:UnspecifiedMatching	Bronchiolite oblitérante en pseudo-pneumopathie	
HP:0011945	oboInOwl:hasDbXref	UMLS:C0242770	semapv:UnspecifiedMatching	Bronchiolite oblitérante en pseudo-pneumopathie	
HP:0011946	oboInOwl:hasDbXref	MSH:D001989	semapv:UnspecifiedMatching	Bronchiolite oblitérante	
HP:0011946	oboInOwl:hasDbXref	SNOMEDCT_US:40100001	semapv:UnspecifiedMatching	Bronchiolite oblitérante	
HP:0011946	oboInOwl:hasDbXref	UMLS:C0006272	semapv:UnspecifiedMatching	Bronchiolite oblitérante	
HP:0011946	oboInOwl:hasDbXref	UMLS:C2350875	semapv:UnspecifiedMatching	Bronchiolite oblitérante	
HP:0011947	oboInOwl:hasDbXref	MSH:D012141	semapv:UnspecifiedMatching	Infección del tracto respiratorio	
HP:0011947	oboInOwl:hasDbXref	SNOMEDCT_US:275498002	semapv:UnspecifiedMatching	Infección del tracto respiratorio	
HP:0011947	oboInOwl:hasDbXref	UMLS:C0035243	semapv:UnspecifiedMatching	Infección del tracto respiratorio	
HP:0011948	oboInOwl:hasDbXref	UMLS:C1442786	semapv:UnspecifiedMatching	Acute luchtweginfectie	
HP:0011949	oboInOwl:hasDbXref	UMLS:C4023112	semapv:UnspecifiedMatching	Acute infectieuze pneumonie	
HP:0011950	oboInOwl:hasDbXref	MSH:D001988	semapv:UnspecifiedMatching	Bronchiolite	
HP:0011950	oboInOwl:hasDbXref	SNOMEDCT_US:4120002	semapv:UnspecifiedMatching	Bronchiolite	
HP:0011950	oboInOwl:hasDbXref	UMLS:C0006271	semapv:UnspecifiedMatching	Bronchiolite	
HP:0011951	oboInOwl:hasDbXref	MSH:D011015	semapv:UnspecifiedMatching	Aspirasyon pnömonisi	
HP:0011951	oboInOwl:hasDbXref	SNOMEDCT_US:422588002	semapv:UnspecifiedMatching	Aspirasyon pnömonisi	
HP:0011951	oboInOwl:hasDbXref	UMLS:C0032290	semapv:UnspecifiedMatching	Aspirasyon pnömonisi	
HP:0011952	oboInOwl:hasDbXref	SNOMEDCT_US:35031000119100	semapv:UnspecifiedMatching	Acute aspiratiepneumonie	
HP:0011952	oboInOwl:hasDbXref	UMLS:C4023111	semapv:UnspecifiedMatching	Acute aspiratiepneumonie	
HP:0011953	oboInOwl:hasDbXref	UMLS:C0519063	semapv:UnspecifiedMatching	Linfoma pulmonar	
HP:0011954	oboInOwl:hasDbXref	SNOMEDCT_US:65860006	semapv:UnspecifiedMatching	Hiperplasia nodular regenerativa del hígado	
HP:0011954	oboInOwl:hasDbXref	SNOMEDCT_US:715140008	semapv:UnspecifiedMatching	Hiperplasia nodular regenerativa del hígado	
HP:0011954	oboInOwl:hasDbXref	UMLS:C1318485	semapv:UnspecifiedMatching	Hiperplasia nodular regenerativa del hígado	
HP:0011955	oboInOwl:hasDbXref	UMLS:C4023110	semapv:UnspecifiedMatching	Granulomatose hépatique	
HP:0011956	oboInOwl:hasDbXref	UMLS:C4023109	semapv:UnspecifiedMatching	Hiperplasia nodular linfoide intestinal	
HP:0011957	oboInOwl:hasDbXref	UMLS:C4023108	semapv:UnspecifiedMatching	Abnormal pectoral muscle morphology	
HP:0011958	oboInOwl:hasDbXref	MSH:D012167	semapv:UnspecifiedMatching	Perforace sítnice	
HP:0011958	oboInOwl:hasDbXref	SNOMEDCT_US:232003005	semapv:UnspecifiedMatching	Perforace sítnice	
HP:0011958	oboInOwl:hasDbXref	SNOMEDCT_US:302888003	semapv:UnspecifiedMatching	Perforace sítnice	
HP:0011958	oboInOwl:hasDbXref	SNOMEDCT_US:40024006	semapv:UnspecifiedMatching	Perforace sítnice	
HP:0011958	oboInOwl:hasDbXref	SNOMEDCT_US:95690009	semapv:UnspecifiedMatching	Perforace sítnice	
HP:0011958	oboInOwl:hasDbXref	UMLS:C0035321	semapv:UnspecifiedMatching	Perforace sítnice	
HP:0011959	oboInOwl:hasDbXref	UMLS:C4023107	semapv:UnspecifiedMatching	Hipoplasia unilateral del músculo pectoral mayor	
HP:0011960	oboInOwl:hasDbXref	UMLS:C1846865	semapv:UnspecifiedMatching	Gliose de la substance noire	
HP:0011961	oboInOwl:hasDbXref	UMLS:C4021107	semapv:UnspecifiedMatching	Azoospermia no obstructiva	
HP:0011962	oboInOwl:hasDbXref	UMLS:C4023106	semapv:UnspecifiedMatching	Azoospermia obstructiva	
HP:0011963	oboInOwl:hasDbXref	UMLS:C4023105	semapv:UnspecifiedMatching	Azoospermia pretesticular	
HP:0011964	oboInOwl:hasDbXref	UMLS:C4023104	semapv:UnspecifiedMatching	Espasmos musculares dolorosos intermitentes	
HP:0011965	oboInOwl:hasDbXref	UMLS:C4023103	semapv:UnspecifiedMatching	Abnormal circulating citrulline concentration	
HP:0011966	oboInOwl:hasDbXref	UMLS:C4023102	semapv:UnspecifiedMatching	Citrulina plasmática elevada	
HP:0011967	oboInOwl:hasDbXref	SNOMEDCT_US:19577007	semapv:UnspecifiedMatching	Decreased circulating copper concentration	
HP:0011967	oboInOwl:hasDbXref	UMLS:C0268070	semapv:UnspecifiedMatching	Decreased circulating copper concentration	
HP:0011968	oboInOwl:hasDbXref	SNOMEDCT_US:78164000	semapv:UnspecifiedMatching	Beslenme güçlükleri	
HP:0011968	oboInOwl:hasDbXref	UMLS:C0232466	semapv:UnspecifiedMatching	Beslenme güçlükleri	
HP:0011969	oboInOwl:hasDbXref	UMLS:C4023101	semapv:UnspecifiedMatching	Afgenomen circulerend niveau van het luteïniserend hormoon	
HP:0011970	oboInOwl:hasDbXref	MSH:D016657	semapv:UnspecifiedMatching	Angiopathie amyloïde cérébrale	
HP:0011970	oboInOwl:hasDbXref	SNOMEDCT_US:230724001	semapv:UnspecifiedMatching	Angiopathie amyloïde cérébrale	
HP:0011970	oboInOwl:hasDbXref	UMLS:C0085220	semapv:UnspecifiedMatching	Angiopathie amyloïde cérébrale	
HP:0011971	oboInOwl:hasDbXref	SNOMEDCT_US:402410006	semapv:UnspecifiedMatching	Dermatografická kopřivka	
HP:0011971	oboInOwl:hasDbXref	SNOMEDCT_US:402601007	semapv:UnspecifiedMatching	Dermatografická kopřivka	
HP:0011971	oboInOwl:hasDbXref	SNOMEDCT_US:7632005	semapv:UnspecifiedMatching	Dermatografická kopřivka	
HP:0011971	oboInOwl:hasDbXref	UMLS:C0343065	semapv:UnspecifiedMatching	Dermatografická kopřivka	
HP:0011972	oboInOwl:hasDbXref	UMLS:C0598121	semapv:UnspecifiedMatching	Hipoglikoraşi	
HP:0011973	oboInOwl:hasDbXref	UMLS:C1847507	semapv:UnspecifiedMatching	Letargia paroxístico	
HP:0011974	oboInOwl:hasDbXref	SNOMEDCT_US:52967002	semapv:UnspecifiedMatching	Mielofibrosis	
HP:0011974	oboInOwl:hasDbXref	UMLS:C0026987	semapv:UnspecifiedMatching	Mielofibrosis	
HP:0011975	oboInOwl:hasDbXref	UMLS:C4023100	semapv:UnspecifiedMatching	Aminoglikozid tetikli işitme kaybı	
HP:0011976	oboInOwl:hasDbXref	UMLS:C0241577	semapv:UnspecifiedMatching	Catecolaminas urinarias elevadas	
HP:0011977	oboInOwl:hasDbXref	UMLS:C4020736	semapv:UnspecifiedMatching	Dosage urinaire de l'acide homovanillique élevé	
HP:0011978	oboInOwl:hasDbXref	UMLS:C4020735	semapv:UnspecifiedMatching	Acide vanilmandélique urinaire élevée	
HP:0011979	oboInOwl:hasDbXref	UMLS:C4023099	semapv:UnspecifiedMatching	Dopamina urinaria elevada	
HP:0011980	oboInOwl:hasDbXref	UMLS:C0856727	semapv:UnspecifiedMatching	Cholesterol gallstones	
HP:0011981	oboInOwl:hasDbXref	UMLS:C3278865	semapv:UnspecifiedMatching	Cálculos biliares pigmentados	
HP:0011982	oboInOwl:hasDbXref	UMLS:C4023098	semapv:UnspecifiedMatching	Black pigment gallstones	
HP:0011983	oboInOwl:hasDbXref	UMLS:C4023097	semapv:UnspecifiedMatching	Brown pigment gallstones	
HP:0011984	oboInOwl:hasDbXref	UMLS:C3277945	semapv:UnspecifiedMatching	Atretic gallbladder	
HP:0011985	oboInOwl:hasDbXref	SNOMEDCT_US:70396004	semapv:UnspecifiedMatching	Acholic stools	
HP:0011985	oboInOwl:hasDbXref	UMLS:C2675627	semapv:UnspecifiedMatching	Acholic stools	
HP:0011986	oboInOwl:hasDbXref	MEDDRA:10065453	semapv:UnspecifiedMatching	Ectopic ossification	
HP:0011986	oboInOwl:hasDbXref	MSH:D009999	semapv:UnspecifiedMatching	Ectopic ossification	
HP:0011986	oboInOwl:hasDbXref	SNOMEDCT_US:128491006	semapv:UnspecifiedMatching	Ectopic ossification	
HP:0011986	oboInOwl:hasDbXref	UMLS:C0029396	semapv:UnspecifiedMatching	Ectopic ossification	
HP:0011987	oboInOwl:hasDbXref	UMLS:C4023096	semapv:UnspecifiedMatching	Ectopic ossification in muscle tissue	
HP:0011988	oboInOwl:hasDbXref	UMLS:C4023095	semapv:UnspecifiedMatching	Ectopic ossification in tendon tissue	
HP:0011989	oboInOwl:hasDbXref	UMLS:C4023094	semapv:UnspecifiedMatching	Ectopic ossification in ligament tissue	
HP:0011990	oboInOwl:hasDbXref	UMLS:C4023093	semapv:UnspecifiedMatching	Abnormalita fyziologie neutrofilů	
HP:0011991	oboInOwl:hasDbXref	UMLS:C4023092	semapv:UnspecifiedMatching	Abnormal neutrophil count	
HP:0011992	oboInOwl:hasDbXref	UMLS:C4023091	semapv:UnspecifiedMatching	Abnormal neutrophil morphology	
HP:0011993	oboInOwl:hasDbXref	UMLS:C4023090	semapv:UnspecifiedMatching	Activité bactéricide des neutrophiles altérée	
HP:0011994	oboInOwl:hasDbXref	SNOMEDCT_US:253363004	semapv:UnspecifiedMatching	Abnormal atrial septum morphology	
HP:0011994	oboInOwl:hasDbXref	UMLS:C0344722	semapv:UnspecifiedMatching	Abnormal atrial septum morphology	
HP:0011995	oboInOwl:hasDbXref	SNOMEDCT_US:95440004	semapv:UnspecifiedMatching	Aneurisma septal atrial	
HP:0011995	oboInOwl:hasDbXref	UMLS:C0521533	semapv:UnspecifiedMatching	Aneurisma septal atrial	
HP:0011996	oboInOwl:hasDbXref	UMLS:C4021106	semapv:UnspecifiedMatching	Activité du facteur V élevée	
HP:0011997	oboInOwl:hasDbXref	UMLS:C4023089	semapv:UnspecifiedMatching	Hiperlactemia postprandial	
HP:0011998	oboInOwl:hasDbXref	MSH:D006943	semapv:UnspecifiedMatching	Hiperglucemia postprandial	
HP:0011998	oboInOwl:hasDbXref	UMLS:C1855520	semapv:UnspecifiedMatching	Hiperglucemia postprandial	
HP:0011999	oboInOwl:hasDbXref	MSH:D010259	semapv:UnspecifiedMatching	Paranoia	
HP:0011999	oboInOwl:hasDbXref	SNOMEDCT_US:191667009	semapv:UnspecifiedMatching	Paranoia	
HP:0011999	oboInOwl:hasDbXref	UMLS:C1456784	semapv:UnspecifiedMatching	Paranoia	
HP:0012000	oboInOwl:hasDbXref	UMLS:C2206531	semapv:UnspecifiedMatching	EEG avec pointes généralisées	
HP:0012001	oboInOwl:hasDbXref	UMLS:C4023088	semapv:UnspecifiedMatching	EEG avec polypointes généralisées	
HP:0012002	oboInOwl:hasDbXref	UMLS:C4023087	semapv:UnspecifiedMatching	Auras expérimentales	
HP:0012003	oboInOwl:hasDbXref	UMLS:C4023086	semapv:UnspecifiedMatching	Afektivní aury	
HP:0012004	oboInOwl:hasDbXref	UMLS:C4023085	semapv:UnspecifiedMatching	Auras mnemónicas	
HP:0012005	oboInOwl:hasDbXref	MSH:D003690	semapv:UnspecifiedMatching	"""Deja vu o fenómeno de lo """"ya visto"""""""	
HP:0012005	oboInOwl:hasDbXref	SNOMEDCT_US:313005	semapv:UnspecifiedMatching	"""Deja vu o fenómeno de lo """"ya visto"""""""	
HP:0012005	oboInOwl:hasDbXref	UMLS:C0011194	semapv:UnspecifiedMatching	"""Deja vu o fenómeno de lo """"ya visto"""""""	
HP:0012006	oboInOwl:hasDbXref	SNOMEDCT_US:28249008	semapv:UnspecifiedMatching	"""Jamais vu o fenómeno de lo """"jamás visto"""""""	
HP:0012006	oboInOwl:hasDbXref	UMLS:C0233803	semapv:UnspecifiedMatching	"""Jamais vu o fenómeno de lo """"jamás visto"""""""	
HP:0012007	oboInOwl:hasDbXref	UMLS:C4023084	semapv:UnspecifiedMatching	Auras alucinatorias	
HP:0012008	oboInOwl:hasDbXref	UMLS:C4023083	semapv:UnspecifiedMatching	Auras ilusorias	
HP:0012009	oboInOwl:hasDbXref	UMLS:C4023082	semapv:UnspecifiedMatching	EEG avec pointes-ondes focales centrales	
HP:0012010	oboInOwl:hasDbXref	UMLS:C4023081	semapv:UnspecifiedMatching	EEG avec pointes-ondes focales frontale	
HP:0012011	oboInOwl:hasDbXref	UMLS:C4023080	semapv:UnspecifiedMatching	EEG avec pointes-ondes focales occipitales	
HP:0012012	oboInOwl:hasDbXref	UMLS:C4023079	semapv:UnspecifiedMatching	EEG avec pointes-ondes focales pariétales	
HP:0012013	oboInOwl:hasDbXref	UMLS:C4023078	semapv:UnspecifiedMatching	EEG avec pointes-ondes focales temporales	
HP:0012014	oboInOwl:hasDbXref	UMLS:C4023077	semapv:UnspecifiedMatching	EEG avec pointes focales centrales	
HP:0012015	oboInOwl:hasDbXref	UMLS:C4023076	semapv:UnspecifiedMatching	EEG avec pointes focales frontales	
HP:0012016	oboInOwl:hasDbXref	UMLS:C4023075	semapv:UnspecifiedMatching	EEG avec pointes focales occipitales	
HP:0012017	oboInOwl:hasDbXref	UMLS:C4023074	semapv:UnspecifiedMatching	EEG avec pointes focales pariétales	
HP:0012018	oboInOwl:hasDbXref	UMLS:C4023073	semapv:UnspecifiedMatching	EEG avec pointes focales temporales	
HP:0012019	oboInOwl:hasDbXref	MSH:D007906	semapv:UnspecifiedMatching	Lens luksasyonu	
HP:0012019	oboInOwl:hasDbXref	UMLS:C0023309	semapv:UnspecifiedMatching	Lens luksasyonu	
HP:0012020	oboInOwl:hasDbXref	SNOMEDCT_US:111321007	semapv:UnspecifiedMatching	Arche aortique à droite	
HP:0012020	oboInOwl:hasDbXref	SNOMEDCT_US:244229003	semapv:UnspecifiedMatching	Arche aortique à droite	
HP:0012020	oboInOwl:hasDbXref	UMLS:C0035615	semapv:UnspecifiedMatching	Arche aortique à droite	
HP:0012021	oboInOwl:hasDbXref	UMLS:C4023072	semapv:UnspecifiedMatching	Ductus venoso patente persistente	
HP:0012022	oboInOwl:hasDbXref	MSH:C562830	semapv:UnspecifiedMatching	Congenital portosystemic venous shunt	
HP:0012022	oboInOwl:hasDbXref	SNOMEDCT_US:253330006	semapv:UnspecifiedMatching	Congenital portosystemic venous shunt	
HP:0012022	oboInOwl:hasDbXref	UMLS:C0344688	semapv:UnspecifiedMatching	Congenital portosystemic venous shunt	
HP:0012023	oboInOwl:hasDbXref	SNOMEDCT_US:71690006	semapv:UnspecifiedMatching	Galactosuria	
HP:0012023	oboInOwl:hasDbXref	UMLS:C0268157	semapv:UnspecifiedMatching	Galactosuria	
HP:0012024	oboInOwl:hasDbXref	MSH:D005693	semapv:UnspecifiedMatching	Hipergalactosemia	
HP:0012024	oboInOwl:hasDbXref	SNOMEDCT_US:190745006	semapv:UnspecifiedMatching	Hipergalactosemia	
HP:0012024	oboInOwl:hasDbXref	SNOMEDCT_US:190749000	semapv:UnspecifiedMatching	Hipergalactosemia	
HP:0012024	oboInOwl:hasDbXref	UMLS:C0016952	semapv:UnspecifiedMatching	Hipergalactosemia	
HP:0012024	oboInOwl:hasDbXref	UMLS:C4023071	semapv:UnspecifiedMatching	Hipergalactosemia	
HP:0012025	oboInOwl:hasDbXref	UMLS:C4023070	semapv:UnspecifiedMatching	Abnormal circulating ornithine concentration	
HP:0012026	oboInOwl:hasDbXref	MSH:D015799	semapv:UnspecifiedMatching	Hiperornitinemi	
HP:0012026	oboInOwl:hasDbXref	SNOMEDCT_US:276426004	semapv:UnspecifiedMatching	Hiperornitinemi	
HP:0012026	oboInOwl:hasDbXref	SNOMEDCT_US:33985005	semapv:UnspecifiedMatching	Hiperornitinemi	
HP:0012026	oboInOwl:hasDbXref	UMLS:C0599035	semapv:UnspecifiedMatching	Hiperornitinemi	
HP:0012027	oboInOwl:hasDbXref	MSH:D007819	semapv:UnspecifiedMatching	Edema laríngeo	
HP:0012027	oboInOwl:hasDbXref	SNOMEDCT_US:51599000	semapv:UnspecifiedMatching	Edema laríngeo	
HP:0012027	oboInOwl:hasDbXref	UMLS:C0023052	semapv:UnspecifiedMatching	Edema laríngeo	
HP:0012028	oboInOwl:hasDbXref	MPATH:353	semapv:UnspecifiedMatching	Adenoma hepatocelular	hepatocellular adenoma
HP:0012028	oboInOwl:hasDbXref	MSH:D018248	semapv:UnspecifiedMatching	Adenoma hepatocelular	
HP:0012028	oboInOwl:hasDbXref	SNOMEDCT_US:424263008	semapv:UnspecifiedMatching	Adenoma hepatocelular	
HP:0012028	oboInOwl:hasDbXref	SNOMEDCT_US:78058005	semapv:UnspecifiedMatching	Adenoma hepatocelular	
HP:0012028	oboInOwl:hasDbXref	UMLS:C0206669	semapv:UnspecifiedMatching	Adenoma hepatocelular	
HP:0012029	oboInOwl:hasDbXref	UMLS:C4023069	semapv:UnspecifiedMatching	Abnormal urine hormone level	
HP:0012030	oboInOwl:hasDbXref	UMLS:C4023068	semapv:UnspecifiedMatching	Artmış idrar kortizol seviyesi	
HP:0012031	oboInOwl:hasDbXref	MPATH:415	semapv:UnspecifiedMatching	Lipomateuze tumor	lipomatous tumor
HP:0012031	oboInOwl:hasDbXref	MSH:D018205	semapv:UnspecifiedMatching	Lipomateuze tumor	
HP:0012031	oboInOwl:hasDbXref	SNOMEDCT_US:115227001	semapv:UnspecifiedMatching	Lipomateuze tumor	
HP:0012031	oboInOwl:hasDbXref	SNOMEDCT_US:254827004	semapv:UnspecifiedMatching	Lipomateuze tumor	
HP:0012031	oboInOwl:hasDbXref	SNOMEDCT_US:254831005	semapv:UnspecifiedMatching	Lipomateuze tumor	
HP:0012031	oboInOwl:hasDbXref	UMLS:C0206631	semapv:UnspecifiedMatching	Lipomateuze tumor	
HP:0012032	oboInOwl:hasDbXref	MEDDRA:10024612	semapv:UnspecifiedMatching	Lipom	
HP:0012032	oboInOwl:hasDbXref	MPATH:417	semapv:UnspecifiedMatching	Lipom	lipoma
HP:0012032	oboInOwl:hasDbXref	MSH:D008067	semapv:UnspecifiedMatching	Lipom	
HP:0012032	oboInOwl:hasDbXref	SNOMEDCT_US:46720004	semapv:UnspecifiedMatching	Lipom	
HP:0012032	oboInOwl:hasDbXref	SNOMEDCT_US:93163002	semapv:UnspecifiedMatching	Lipom	
HP:0012032	oboInOwl:hasDbXref	UMLS:C0023798	semapv:UnspecifiedMatching	Lipom	
HP:0012033	oboInOwl:hasDbXref	UMLS:C4021835	semapv:UnspecifiedMatching	Lipoma sacro	
HP:0012034	oboInOwl:hasDbXref	MPATH:418	semapv:UnspecifiedMatching	Liposarcoma	liposarcoma
HP:0012034	oboInOwl:hasDbXref	MSH:D008080	semapv:UnspecifiedMatching	Liposarcoma	
HP:0012034	oboInOwl:hasDbXref	SNOMEDCT_US:254829001	semapv:UnspecifiedMatching	Liposarcoma	
HP:0012034	oboInOwl:hasDbXref	SNOMEDCT_US:49430005	semapv:UnspecifiedMatching	Liposarcoma	
HP:0012034	oboInOwl:hasDbXref	UMLS:C0023827	semapv:UnspecifiedMatching	Liposarcoma	
HP:0012035	oboInOwl:hasDbXref	MSH:D062685	semapv:UnspecifiedMatching	Esteatocistoma múltiple	
HP:0012035	oboInOwl:hasDbXref	SNOMEDCT_US:109433009	semapv:UnspecifiedMatching	Esteatocistoma múltiple	
HP:0012035	oboInOwl:hasDbXref	UMLS:C0259771	semapv:UnspecifiedMatching	Esteatocistoma múltiple	
HP:0012036	oboInOwl:hasDbXref	UMLS:C4023067	semapv:UnspecifiedMatching	Amiotrofia esternocleidomastoidea	
HP:0012037	oboInOwl:hasDbXref	UMLS:C4023066	semapv:UnspecifiedMatching	Amiotrofia de músculo pectoral	
HP:0012038	oboInOwl:hasDbXref	SNOMEDCT_US:373424008	semapv:UnspecifiedMatching	Cornea guttata	
HP:0012038	oboInOwl:hasDbXref	UMLS:C0271288	semapv:UnspecifiedMatching	Cornea guttata	
HP:0012039	oboInOwl:hasDbXref	SNOMEDCT_US:193821003	semapv:UnspecifiedMatching	Descemet Membrane Folds	
HP:0012039	oboInOwl:hasDbXref	UMLS:C0155116	semapv:UnspecifiedMatching	Descemet Membrane Folds	
HP:0012040	oboInOwl:hasDbXref	SNOMEDCT_US:373430008	semapv:UnspecifiedMatching	Corneal stromal edema	
HP:0012040	oboInOwl:hasDbXref	UMLS:C0474444	semapv:UnspecifiedMatching	Corneal stromal edema	
HP:0012041	oboInOwl:hasDbXref	UMLS:C0151640	semapv:UnspecifiedMatching	Decreased fertility in males	
HP:0012042	oboInOwl:hasDbXref	MSH:D055963	semapv:UnspecifiedMatching	Asma inducida por aspirina	
HP:0012042	oboInOwl:hasDbXref	SNOMEDCT_US:407674008	semapv:UnspecifiedMatching	Asma inducida por aspirina	
HP:0012042	oboInOwl:hasDbXref	UMLS:C1319853	semapv:UnspecifiedMatching	Asma inducida por aspirina	
HP:0012043	oboInOwl:hasDbXref	MSH:D009759	semapv:UnspecifiedMatching	Nistagmo pendular	
HP:0012043	oboInOwl:hasDbXref	SNOMEDCT_US:35743001	semapv:UnspecifiedMatching	Nistagmo pendular	
HP:0012043	oboInOwl:hasDbXref	UMLS:C0271388	semapv:UnspecifiedMatching	Nistagmo pendular	
HP:0012043	oboInOwl:hasDbXref	UMLS:C4020734	semapv:UnspecifiedMatching	Nistagmo pendular	
HP:0012044	oboInOwl:hasDbXref	MSH:D009759	semapv:UnspecifiedMatching	Houpačkový nystagmus	
HP:0012044	oboInOwl:hasDbXref	SNOMEDCT_US:95782001	semapv:UnspecifiedMatching	Houpačkový nystagmus	
HP:0012044	oboInOwl:hasDbXref	UMLS:C0344243	semapv:UnspecifiedMatching	Houpačkový nystagmus	
HP:0012045	oboInOwl:hasDbXref	SNOMEDCT_US:247138002	semapv:UnspecifiedMatching	Manchas de retina	
HP:0012045	oboInOwl:hasDbXref	UMLS:C0423414	semapv:UnspecifiedMatching	Manchas de retina	
HP:0012046	oboInOwl:hasDbXref	UMLS:C2674177	semapv:UnspecifiedMatching	Areflexia of upper limbs	
HP:0012047	oboInOwl:hasDbXref	MSH:D014786	semapv:UnspecifiedMatching	Hemeralopi	
HP:0012047	oboInOwl:hasDbXref	SNOMEDCT_US:399323001	semapv:UnspecifiedMatching	Hemeralopi	
HP:0012047	oboInOwl:hasDbXref	UMLS:C0018975	semapv:UnspecifiedMatching	Hemeralopi	
HP:0012048	oboInOwl:hasDbXref	UMLS:C2242577	semapv:UnspecifiedMatching	Distonía oromandibular	
HP:0012049	oboInOwl:hasDbXref	SNOMEDCT_US:3331000119108	semapv:UnspecifiedMatching	Distonía laríngea	
HP:0012049	oboInOwl:hasDbXref	UMLS:C1963946	semapv:UnspecifiedMatching	Distonía laríngea	
HP:0012050	oboInOwl:hasDbXref	MSH:D004487	semapv:UnspecifiedMatching	Anasarca	
HP:0012050	oboInOwl:hasDbXref	SNOMEDCT_US:16740003	semapv:UnspecifiedMatching	Anasarca	
HP:0012050	oboInOwl:hasDbXref	SNOMEDCT_US:442433009	semapv:UnspecifiedMatching	Anasarca	
HP:0012050	oboInOwl:hasDbXref	UMLS:C0151603	semapv:UnspecifiedMatching	Anasarca	
